Request Number,Send Timestamp,Receive Timestamp,Duration (ms)
900,1060.738712684,1060.854264366,115.55168200015942
901,1060.864982787,1060.985106355,120.12356800005364
902,1060.990960936,1061.098335472,107.37453599995206
903,1061.104501988,1061.20131828,96.81629199985764
904,1061.207596268,1061.305215602,97.61933400000089
905,1061.315092666,1061.414874068,99.78140199996233
906,1061.421811222,1061.618657235,196.846012999913
907,1061.624754226,1061.726684798,101.93057199990108
908,1061.731679113,1061.848670304,116.99119100012467
909,1061.854647135,1061.958886677,104.23954199995933
910,1061.965115984,1062.064841011,99.72502699997676
911,1062.073579736,1062.168951396,95.37165999995523
912,1062.174155243,1062.279689045,105.5338019998544
913,1062.289188316,1062.388620669,99.43235299988373
914,1062.394643169,1062.492853324,98.2101550000607
915,1062.49927666,1062.64183172,142.55505999994966
916,1062.648066651,1062.776093489,128.02683800009618
917,1062.78384018,1062.953807852,169.9676719999843
918,1062.959943323,1063.067249871,107.30654799999684
919,1063.07227599,1063.255495419,183.21942900001886
920,1063.262485371,1063.356105966,93.62059500017494
921,1063.36280605,1063.463332189,100.5261390000669
922,1063.47034944,1063.673260936,202.91149599984237
923,1063.680636588,1063.788585579,107.9489910000575
924,1063.794403733,1063.902099484,107.69575099993745
925,1063.910404798,1064.017958347,107.55354900015845
926,1064.026184153,1064.131172959,104.98880599993754
927,1064.137148236,1064.233282495,96.13425899988215
928,1064.239961854,1064.346764952,106.80309800000032
929,1064.353310362,1064.46305382,109.7434579999117
930,1064.471338812,1064.576893454,105.55464199978815
931,1064.587052549,1064.694879191,107.82664199996361
932,1064.699599088,1064.805157346,105.55825799997365
933,1064.821968148,1064.938440601,116.47245299991482
934,1064.955912016,1065.062235467,106.3234509999802
935,1065.07712131,1065.184321858,107.20054800003709
936,1065.192917022,1065.297573796,104.6567739999773
937,1065.303318541,1065.400544424,97.2258829999646
938,1065.409458313,1065.51309221,103.6338970000088
939,1065.521823142,1065.62046399,98.64084800005912
940,1065.628291649,1065.727916553,99.6249039999384
941,1065.732939633,1065.844832125,111.89249200015183
942,1065.852327684,1066.021828041,169.50035699983346
943,1066.027335897,1066.134062628,106.72673099998065
944,1066.138862728,1066.332484026,193.62129799992545
945,1066.33760124,1066.535408176,197.80693600000632
946,1066.543825383,1066.740114937,196.28955400003179
947,1066.747243686,1066.858256735,111.01304899989373
948,1066.866338896,1066.993317033,126.97813700015104
949,1066.998680246,1067.109714029,111.03378300003897
950,1067.116738409,1067.233585979,116.84757000011814
951,1067.239153433,1067.456762127,217.60869400009142
952,1067.463323371,1067.571586184,108.26281300001028
953,1067.577303099,1067.68873386,111.4307610000651
954,1067.695299182,1067.804496282,109.19709999984661
955,1067.811395173,1067.952961109,141.56593600000633
956,1067.960207161,1068.081135441,120.92828000004374
957,1068.087682059,1068.196895549,109.21349000000191
958,1068.204143912,1068.313343485,109.19957299984162
959,1068.320137122,1068.430786855,110.64973299994563
960,1068.436893056,1068.551216483,114.32342700004483
961,1068.560432057,1068.671385664,110.95360699982848
962,1068.680136486,1068.807771532,127.63504600002307
963,1068.837771084,1068.960301686,122.53060200009713
964,1068.967336509,1069.086171735,118.8352260001011
965,1069.097732303,1069.212841837,115.10953400011203
966,1069.220113882,1069.329575577,109.4616949999363
967,1069.335889436,1069.50165564,165.76620400019237
968,1069.507308457,1069.617510784,110.20232700002452
969,1069.622415197,1069.743051691,120.63649399988208
970,1069.747957063,1069.863376619,115.4195560000062
971,1069.868072957,1069.986416475,118.34351799984688
972,1069.995421653,1070.110321815,114.9001619999126
973,1070.119395246,1070.232791593,113.3963469999344
974,1070.239305824,1070.36091963,121.6138059999139
975,1070.366752298,1070.525514011,158.76171300010355
976,1070.532961589,1070.638214655,105.253065999932
977,1070.644749656,1070.746278005,101.52834900009111
978,1070.752118074,1070.870857882,118.73980800010031
979,1070.877687217,1071.006473563,128.78634600019723
980,1071.015123057,1071.128174105,113.05104799998844
981,1071.134420053,1071.240783869,106.36381600011191
982,1071.247158943,1071.352834338,105.6753950001621
983,1071.360769435,1071.467383954,106.6145190000043
984,1071.473592396,1071.592282696,118.69030000002567
985,1071.599380496,1071.71313648,113.7559839999085
986,1071.720104055,1071.86491408,144.81002499996976
987,1071.875242669,1071.979414391,104.17172200004643
988,1071.986419667,1072.093556656,107.13698899985502
989,1072.098655336,1072.267093721,168.4383849999449
990,1072.273526517,1072.407844111,134.3175940000947
991,1072.42130369,1072.524715912,103.41222199986078
992,1072.529986445,1072.629868373,99.88192799983153
993,1072.636304281,1072.757098823,120.79454199988504
994,1072.763727842,1072.870248369,106.52052699992964
995,1072.876935864,1072.979559822,102.62395800009472
996,1072.986124262,1073.115895519,129.77125700012948
997,1073.121796326,1073.226674532,104.87820599996667
998,1073.237660602,1073.354381837,116.72123499988629
999,1073.362063274,1073.462830469,100.7671949998894
1000,1073.46814701,1073.561459914,93.31290399995851
1001,1073.56764906,1073.669118574,101.46951400020043
1002,1073.675945816,1073.775793965,99.84814900008132
1003,1073.78276277,1073.879141142,96.37837199989008
1004,1073.887538957,1073.98349968,95.96072299996194
1005,1073.988674015,1074.091638439,102.9644239999925
1006,1074.097862227,1074.192636439,94.77421199994751
1007,1074.207783561,1074.304593032,96.80947099991499
1008,1074.312444609,1074.521932581,209.48797200003355
1009,1074.52977219,1074.633640158,103.8679680000314
1010,1074.641989023,1074.744362181,102.37315800009128
1011,1074.749719763,1074.852394214,102.6744509999844
1012,1074.860990982,1074.974358874,113.36789200004205
1013,1074.980508933,1075.102412906,121.90397299991673
1014,1075.109100149,1075.211140125,102.03997600001458
1015,1075.218677332,1075.317853731,99.1763990000436
1016,1075.32456651,1075.428398831,103.83232100002715
1017,1075.433883498,1075.533268661,99.38516300007905
1018,1075.541749287,1075.638650555,96.90126800001053
1019,1075.645586195,1075.78044503,134.8588349999318
1020,1075.78580422,1075.896299989,110.49576899995373
1021,1075.90559454,1076.003785649,98.1911090000267
1022,1076.017089591,1076.137650216,120.56062500005282
1023,1076.143552248,1076.326122584,182.57033599979877
1024,1076.334225887,1076.465095292,130.86940499988486
1025,1076.47158824,1076.605000046,133.41180599991276
1026,1076.611809379,1076.759961334,148.151955000003
1027,1076.765476347,1076.899263646,133.78729900000508
1028,1076.908469365,1077.0822504,173.78103500004727
1029,1077.08952491,1077.205753849,116.22893900016606
1030,1077.214493262,1077.331751631,117.25836900018294
1031,1077.337435497,1077.448073507,110.6380100000024
1032,1077.453962767,1077.592292335,138.3295680000174
1033,1077.60934762,1077.799416885,190.06926499992005
1034,1077.804801915,1078.002043693,197.2417779998068
1035,1078.010221821,1078.207314007,197.09218599996348
1036,1078.214225802,1078.316143853,101.91805099998419
1037,1078.322413616,1078.438084972,115.6713560001208
1038,1078.444627272,1078.621182341,176.55506899995999
1039,1078.627089597,1078.738824868,111.73527100004321
1040,1078.745339487,1078.863396369,118.05688200001896
1041,1078.869975954,1078.988535557,118.55960299999424
1042,1078.999833868,1079.1253115,125.47763199995643
1043,1079.133809539,1079.333239025,199.42948600009913
1044,1079.340751276,1079.445170865,104.41958899991732
1045,1079.451816036,1079.554793758,102.97772199987776
1046,1079.562135281,1079.676702617,114.5673359999364
1047,1079.684234466,1079.779949864,95.71539800003848
1048,1079.784980791,1079.892420075,107.43928400006553
1049,1079.900982994,1079.998805206,97.82221199998276
1050,1080.020218517,1080.130348032,110.12951499992596
1051,1080.135773843,1080.24031035,104.53650700014805
1052,1080.247267743,1080.379591475,132.32373200003167
1053,1080.386394835,1080.489896185,103.50134999998772
1054,1080.496496702,1080.607832599,111.33589699988988
1055,1080.613760326,1080.710398438,96.63811200016426
1056,1080.715566639,1080.821876219,106.30958000001556
1057,1080.827798876,1080.936291742,108.49286600000596
1058,1080.946979432,1081.074609407,127.62997499999074
1059,1081.080334256,1081.282616342,202.28208599996833
1060,1081.288868836,1081.390325515,101.45667900019362
1061,1081.396588915,1081.494109279,97.52036400004727
1062,1081.501418733,1081.690802301,189.3835680000393
1063,1081.698806149,1081.799077482,100.27133300013702
1064,1081.806405584,1081.919712757,113.30717300006654
1065,1081.926627774,1082.100197076,173.56930200003262
1066,1082.106417852,1082.217456444,111.0385919998862
1067,1082.222835361,1082.331465081,108.62971999995352
1068,1082.336843433,1082.446296535,109.45310200008862
1069,1082.451777935,1082.556470491,104.69255599991811
1070,1082.562141268,1082.716120955,153.97968699994635
1071,1082.722517736,1082.84346376,120.94602399997711
1072,1082.84974964,1083.012131843,162.38220299987915
1073,1083.023380493,1083.139109206,115.72871299995313
1074,1083.144386956,1083.256211952,111.82499599999574
1075,1083.262086276,1083.532184644,270.09836799993536
1076,1083.538129394,1083.649115417,110.98602300012317
1077,1083.655893357,1083.76293558,107.04222300000765
1078,1083.768981877,1083.8858228,116.84092299992699
1079,1083.891264418,1084.017507864,126.24344599998949
1080,1084.027778078,1084.140480847,112.70276899995224
1081,1084.150796971,1084.260950024,110.15305299997635
1082,1084.266525462,1084.375426033,108.90057100004924
1083,1084.383089061,1084.503151064,120.06200299992997
1084,1084.509405172,1084.658128299,148.7231270000393
1085,1084.664297116,1084.776059458,111.76234200002
1086,1084.78113073,1084.897445741,116.31501099986963
1087,1084.905129615,1085.024526411,119.396795999819
1088,1085.029946044,1085.170729837,140.783792999855
1089,1085.176295704,1085.37417118,197.87547600003563
1090,1085.380918197,1085.485871766,104.95356899991748
1091,1085.493328125,1085.681805849,188.47772399999485
1092,1085.688340583,1085.892040703,203.7001200001214
1093,1085.897768666,1086.005067443,107.298776999869
1094,1086.010375659,1086.125249349,114.87368999996761
1095,1086.131976325,1086.238913151,106.93682599981003
1096,1086.245194537,1086.344500016,99.30547899989506
1097,1086.350647959,1086.471848705,121.20074599988584
1098,1086.480901759,1086.596188819,115.28705999990052
1099,1086.601120485,1086.808241719,207.12123400016935
1100,1086.817061693,1086.919385579,102.32388600002196
1101,1086.925712403,1087.115624907,189.91250399994897
1102,1087.12189066,1087.321950587,200.05992699998387
1103,1087.327793822,1087.462636048,134.84222599981877
1104,1087.469358353,1087.583867462,114.50910899998235
1105,1087.593149115,1087.694638284,101.4891689999331
1106,1087.700217315,1087.803898816,103.68150099998275
1107,1087.810885612,1087.910779063,99.89345100007085
1108,1087.917057871,1088.019717535,102.65966399992976
1109,1088.034498522,1088.246084271,211.58574900005078
1110,1088.252195997,1088.357324579,105.12858200013397
1111,1088.36993302,1088.477238341,107.30532100001255
1112,1088.48345413,1088.590923005,107.46887499999502
1113,1088.597035916,1088.704812864,107.77694799980964
1114,1088.711597004,1088.857492595,145.8955909999986
1115,1088.86382887,1089.061701111,197.872241000141
1116,1089.068234989,1089.161234809,92.99981999993179
1117,1089.168375827,1089.269201357,100.82552999983818
1118,1089.274973552,1089.384638776,109.66522400008216
1119,1089.396274714,1089.501436189,105.16147500015904
1120,1089.506710665,1089.606534175,99.82351000007839
1121,1089.618219548,1089.722182854,103.96330599996872
1122,1089.728469956,1089.828228714,99.75875800000722
1123,1089.833644029,1089.931214913,97.57088400010616
1124,1089.93675655,1090.06087851,124.12196000013864
1125,1090.065823731,1090.189845701,124.02197000005799
1126,1090.196206873,1090.312310773,116.10390000009829
1127,1090.31875741,1090.422088576,103.33116600008907
1128,1090.42759937,1090.534900043,107.3006730000543
1129,1090.541258422,1090.643894122,102.63569999983702
1130,1090.648737331,1090.747116311,98.37898000000678
1131,1090.752711245,1090.852249358,99.53811300010784
1132,1090.857364921,1090.97135674,113.99181899992072
1133,1090.978041011,1091.080363036,102.32202500014864
1134,1091.08753322,1091.191346768,103.81354799983455
1135,1091.198843448,1091.308470338,109.62689000007231
1136,1091.316496934,1091.422245389,105.7484549999117
1137,1091.429220859,1091.521327023,92.10616399991522
1138,1091.5260849,1091.637588516,111.50361600016367
1139,1091.644044124,1091.754363975,110.31985099998565
1140,1091.764812304,1091.864601265,99.78896099983103
1141,1091.870794163,1092.03020854,159.41437700007555
1142,1092.036292143,1092.151299625,115.00748200000999
1143,1092.159619116,1092.283965177,124.3460610000966
1144,1092.295891812,1092.44176459,145.87277800001175
1145,1092.447525989,1092.556741516,109.21552700006032
1146,1092.562836492,1092.67166292,108.82642799992936
1147,1092.678522888,1092.788907207,110.384318999877
1148,1092.798221386,1092.912338806,114.11741999995684
1149,1092.917725709,1093.037462212,119.73650300001282
1150,1093.045939603,1093.159116544,113.1769409998924
1151,1093.16512943,1093.270556039,105.42660900000556
1152,1093.276131776,1093.464390036,188.2582599998841
1153,1093.470610794,1093.574465213,103.85441899984471
1154,1093.580732712,1093.772376379,191.64366699988022
1155,1093.782185201,1093.92031644,138.13123900013125
1156,1093.926889053,1094.083507235,156.61818200010202
1157,1094.090066564,1094.292727198,202.66063400003986
1158,1094.298773125,1094.403964413,105.19128800001454
1159,1094.410211639,1094.55134667,141.13503099997615
1160,1094.561662763,1094.69260337,130.9406069999568
1161,1094.699829195,1094.89988592,200.056725000195
1162,1094.907054565,1095.017408662,110.35409700002674
1163,1095.022748263,1095.132073645,109.32538199995179
1164,1095.136991326,1095.306913464,169.92213799994715
1165,1095.313697369,1095.417400929,103.70355999998537
1166,1095.427130431,1095.53763732,110.50688899990746
1167,1095.548084916,1095.661916944,113.83202799993342
1168,1095.667630325,1095.785211283,117.58095800018964
1169,1095.791176871,1095.89451582,103.33894899986262
1170,1095.901080403,1096.01065186,109.57145700012916
1171,1096.016498347,1096.135414945,118.91659800016896
1172,1096.151692688,1096.261841209,110.1485210001556
1173,1096.268218512,1096.382830233,114.61172100007389
1174,1096.389967535,1096.536804856,146.83732099979352
1175,1096.54336464,1096.666405191,123.04055100003097
1176,1096.675251902,1096.803504468,128.25256600012835
1177,1096.811062165,1096.916250384,105.188218999956
1178,1096.922187312,1097.027705151,105.51783899995826
1179,1097.03386917,1097.149686725,115.81755500014879
1180,1097.157616368,1097.358126922,200.51055400017503
1181,1097.366711141,1097.5605503,193.83915899993553
1182,1097.566461149,1097.668756977,102.2958280000239
1183,1097.67441928,1097.788967848,114.54856800014568
1184,1097.795452374,1097.89828231,102.82993600003465
1185,1097.905045491,1098.012984832,107.93934100001934
1186,1098.02246174,1098.144571141,122.1094009999888
1187,1098.151164813,1098.259533054,108.36824100010745
1188,1098.265064266,1098.487278085,222.2138189999896
1189,1098.494884483,1098.606267634,111.38315099992724
1190,1098.611981168,1098.711238823,99.25765499997397
1191,1098.717966283,1098.827314064,109.34778099999676
1192,1098.836162887,1098.947579011,111.41612400001577
1193,1098.95407954,1099.085307946,131.22840599999108
1194,1099.093838362,1099.305271133,211.43277099986335
1195,1099.310122761,1099.413125276,103.00251500007107
1196,1099.418679941,1099.529588491,110.90854999997646
1197,1099.53620481,1099.644436295,108.23148500003299
1198,1099.65193574,1099.771279204,119.34346399993956
1199,1099.777316117,1099.882726242,105.41012499993485
1200,1099.889625695,1099.990774984,101.14928899997722
1201,1100.00020389,1100.227969491,227.76560100010101
1202,1100.236970677,1100.33528833,98.31765299986728
1203,1100.342237128,1100.4566993,114.46217200000319
1204,1100.462372241,1100.565755967,103.38372600017465
1205,1100.571773019,1100.671948787,100.1757680000992
1206,1100.678468139,1100.777727023,99.2588839999371
1207,1100.784374114,1100.906101985,121.72787100007554
1208,1100.911967103,1101.015289407,103.32230399990294
1209,1101.022209826,1101.125452726,103.24289999994107
1210,1101.131240923,1101.22795918,96.71825700002046
1211,1101.232798191,1101.353482762,120.68457100008345
1212,1101.359778826,1101.465590556,105.81173000014132
1213,1101.471558364,1101.575446812,103.8884480001343
1214,1101.58071591,1101.686291406,105.57549600002858
1215,1101.699470401,1101.808924959,109.45455799992487
1216,1101.814324468,1101.923623446,109.2989779999698
1217,1101.929367431,1102.044683689,115.3162580001208
1218,1102.050689946,1102.161968692,111.27874600015275
1219,1102.171601838,1102.279293525,107.69168699994225
1220,1102.285852248,1102.386729712,100.87746399995012
1221,1102.394076625,1102.498519202,104.44257699987247
1222,1102.504505148,1102.602892425,98.38727700002892
1223,1102.609461787,1102.782100271,172.63848399989
1224,1102.787420477,1102.87626976,88.84928299994499
1225,1102.881876209,1102.989152418,107.27620900001966
1226,1102.994973698,1103.12088945,125.91575200008265
1227,1103.127373113,1103.227091017,99.71790400004465
1228,1103.239038682,1103.351783023,112.74434100005237
1229,1103.356953341,1103.60215708,245.20373900008963
1230,1103.609425562,1103.711115395,101.68983299990941
1231,1103.717764429,1103.813667923,95.90349399991283
1232,1103.820350809,1103.910996452,90.64564300001621
1233,1103.917348276,1104.021683641,104.33536499999718
1234,1104.027839209,1104.126663403,98.82419400014442
1235,1104.133281318,1104.223504404,90.22308600015094
1236,1104.236266051,1104.33308039,96.81433900004777
1237,1104.338979119,1104.436906751,97.92763199993715
1238,1104.443328642,1104.551589243,108.26060099998358
1239,1104.557243333,1104.66544549,108.20215699982327
1240,1104.672134529,1104.778175014,106.04048499999408
1241,1104.783042392,1104.899323757,116.28136500007713
1242,1104.90695888,1105.014106786,107.1479059999092
1243,1105.018866935,1105.126466744,107.5998090000212
1244,1105.134760849,1105.243455604,108.69475499998771
1245,1105.249723808,1105.358066058,108.34225000007791
1246,1105.364709471,1105.465838659,101.12918799995896
1247,1105.471149006,1105.571142345,99.99333900009333
1248,1105.578183765,1105.680756812,102.57304700007808
1249,1105.687254314,1105.778333166,91.07885200000965
1250,1105.783851786,1105.87984561,95.99382400006107
1251,1105.886223322,1105.988423007,102.19968499995957
1252,1106.001850803,1106.104833117,102.98231399997348
1253,1106.11012297,1106.227555948,117.43297799989705
1254,1106.237137904,1106.349304978,112.167073999899
1255,1106.354453588,1106.48441261,129.9590219998663
1256,1106.48963696,1106.674076893,184.4399329997941
1257,1106.679790286,1106.802064471,122.27418499992382
1258,1106.807258381,1106.91426792,107.00953899981869
1259,1106.920433451,1107.022783851,102.35039999997753
1260,1107.029403133,1107.128709727,99.30659399992692
1261,1107.13554283,1107.287737628,152.19479799998226
1262,1107.295500113,1107.393644906,98.14479300007406
1263,1107.398557255,1107.507127634,108.57037899995703
1264,1107.512988514,1107.69771505,184.72653599997102
1265,1107.704270463,1107.820615806,116.34534299992083
1266,1107.827234276,1108.005056437,177.8221609999946
1267,1108.012626447,1108.11427718,101.65073300004224
1268,1108.123758343,1108.318324167,194.5658239999375
1269,1108.330274586,1108.430168938,99.89435199986474
1270,1108.436282758,1108.550749827,114.46706899982928
1271,1108.560091042,1108.666126751,106.03570900002524
1272,1108.672206751,1108.77514582,102.93906900005823
1273,1108.781282049,1108.887052603,105.77055399994606
1274,1108.897044436,1109.006501776,109.45734000006269
1275,1109.014720701,1109.119442058,104.72135700001672
1276,1109.128603879,1109.243849096,115.24521700016521
1277,1109.25035735,1109.367821592,117.46424199986905
1278,1109.375476094,1109.493406663,117.9305690000092
1279,1109.499997293,1109.610553055,110.55576200010364
1280,1109.616611705,1109.745345115,128.73340999999527
1281,1109.751992533,1109.863337394,111.34486099990681
1282,1109.869362913,1110.056143636,186.78072299985615
1283,1110.062278338,1110.166440705,104.16236700007175
1284,1110.171518591,1110.277789251,106.2706600000638
1285,1110.283129875,1110.463053621,179.92374599998584
1286,1110.472031429,1110.666994812,194.9633829999584
1287,1110.673156167,1110.876637486,203.48131900004773
1288,1110.885938477,1110.995621265,109.68278799987274
1289,1111.001835191,1111.179751652,177.91646099999525
1290,1111.18610251,1111.383806817,197.70430700009456
1291,1111.388892818,1111.495941336,107.04851800005599
1292,1111.501190683,1111.612641173,111.45048999992468
1293,1111.617850583,1111.724744519,106.89393600000585
1294,1111.730653307,1111.843835654,113.18234700001994
1295,1111.853427839,1111.964775,111.34716099991238
1296,1111.971713683,1112.108212944,136.49926099992626
1297,1112.114183331,1112.238352951,124.16961999997511
1298,1112.246511019,1112.362346057,115.83503799988648
1299,1112.372396207,1112.487104119,114.70791199985797
1300,1112.494087002,1112.608348538,114.26153599995814
1301,1112.61746672,1112.732984645,115.51792499994917
1302,1112.740796936,1112.84809555,107.29861400000118
1303,1112.854527895,1112.969084022,114.55612700001438
1304,1112.976180971,1113.092380636,116.19966499984002
1305,1113.099971876,1113.227114069,127.14219300005425
1306,1113.232841122,1113.431745206,198.9040839998779
1307,1113.438550846,1113.549971867,111.42102100006923
1308,1113.555617566,1113.676305597,120.68803100009973
1309,1113.683241939,1113.795876768,112.63482899994415
1310,1113.802110011,1113.905074056,102.96404500013523
1311,1113.91149101,1114.021371972,109.88096200003383
1312,1114.027160593,1114.133521923,106.36133000002701
1313,1114.141706094,1114.25305066,111.3445660000707
1314,1114.260769208,1114.353539459,92.77025100004721
1315,1114.359517521,1114.4534197,93.90217899999698
1316,1114.460341828,1114.572066748,111.72491999991507
1317,1114.578849913,1114.76292632,184.0764069997931
1318,1114.769469345,1114.871393691,101.92434600003253
1319,1114.877127984,1114.987184297,110.05631300008645
1320,1114.992680381,1115.110743562,118.063181000025
1321,1115.116253128,1115.275588772,159.33564400006617
1322,1115.283296702,1115.392700332,109.40363000008801
1323,1115.400034657,1115.58534822,185.31356299990875
1324,1115.593806282,1115.704895039,111.088756999834
1325,1115.710354789,1115.826176011,115.82122200002232
1326,1115.833314247,1115.947459155,114.14490799984378
1327,1115.952916545,1116.064635603,111.71905799983506
1328,1116.071416517,1116.183804076,112.38755899989883
1329,1116.18909575,1116.29976192,110.66617000005863
1330,1116.305729965,1116.427548467,121.81850199999644
1331,1116.434114736,1116.606267224,172.15248799993788
1332,1116.612165957,1116.767802448,155.63649100022303
1333,1116.777546563,1116.922472605,144.92604199995185
1334,1116.929388018,1117.118986977,189.59895900002266
1335,1117.126679964,1117.2359811,109.30113599988545
1336,1117.241296028,1117.349969293,108.6732649998794
1337,1117.357339326,1117.46543162,108.09229399978904
1338,1117.473094338,1117.580967297,107.87295899990568
1339,1117.585811903,1117.701507826,115.69592299997566
1340,1117.712605664,1117.819114373,106.50870900008158
1341,1117.824354255,1117.961939644,137.58538900015083
1342,1117.968501357,1118.086094152,117.59279500006414
1343,1118.094443614,1118.204179908,109.73629399995843
1344,1118.210373705,1118.314180334,103.8066290000188
1345,1118.319899166,1118.433838189,113.9390230000572
1346,1118.442788426,1118.554428297,111.63987099985206
1347,1118.562495434,1118.66594604,103.45060600002398
1348,1118.671269145,1118.787405992,116.13684700000704
1349,1118.792962688,1118.913777116,120.81442799990327
1350,1118.920493156,1119.038330677,117.83752099995581
1351,1119.044862358,1119.156031992,111.16963399990709
1352,1119.163650688,1119.276175497,112.52480899997863
1353,1119.280685744,1119.395076452,114.39070799997353
1354,1119.401145606,1119.577372049,176.22644299990498
1355,1119.582210629,1119.690652849,108.44221999991532
1356,1119.697753168,1119.818128806,120.37563800004136
1357,1119.824667729,1119.985363304,160.6955749998633
1358,1119.993718207,1120.112896129,119.17792200006261
1359,1120.119393684,1120.213052048,93.65836400002081
1360,1120.218947998,1120.323357331,104.40933299992139
1361,1120.327697594,1120.42965727,101.95967599997857
1362,1120.435515356,1120.541553708,106.03835200004141
1363,1120.546858402,1120.70240012,155.54171799999494
1364,1120.710252725,1120.908183054,197.93032899997343
1365,1120.913725745,1121.021552062,107.82631699999001
1366,1121.027783595,1121.21445075,186.6671549998955
1367,1121.221119202,1121.320692643,99.57344100007504
1368,1121.326288079,1121.432978462,106.69038299988642
1369,1121.443167997,1121.547355438,104.18744100002186
1370,1121.552581148,1121.657544493,104.96334499998738
1371,1121.664634178,1121.766853753,102.21957500016288
1372,1121.772969471,1121.874360126,101.39065500015931
1373,1121.880522139,1121.983585298,103.06315899993024
1374,1121.988983723,1122.103444268,114.46054499992897
1375,1122.109489409,1122.232220813,122.73140399997828
1376,1122.242087117,1122.366097482,124.01036500000373
1377,1122.371987334,1122.494085125,122.09779099998741
1378,1122.509857507,1122.614996439,105.13893199981794
1379,1122.621416124,1122.733927716,112.51159199991889
1380,1122.741733888,1122.846217455,104.4835669999884
1381,1122.853789809,1122.955166986,101.3771769999039
1382,1122.963746451,1123.068072871,104.32642000000669
1383,1123.074100899,1123.182784535,108.6836360000234
1384,1123.189210472,1123.305567925,116.35745300009148
1385,1123.311306915,1123.41527667,103.96975499998007
1386,1123.419935602,1123.517414738,97.47913600017455
1387,1123.527161251,1123.675112978,147.95172699996328
1388,1123.681690966,1123.794322657,112.63169100016057
1389,1123.800718893,1123.980127298,179.40840500000377
1390,1123.985929226,1124.087443585,101.5143590000207
1391,1124.093902398,1124.195404417,101.50201900000866
1392,1124.201315319,1124.300225559,98.91023999989557
1393,1124.31019245,1124.409868703,99.67625300009786
1394,1124.416927346,1124.514592527,97.66518100013855
1395,1124.52138731,1124.622452881,101.06557100016289
1396,1124.629055492,1124.730692681,101.63718900003005
1397,1124.737274385,1124.835779716,98.50533099984204
1398,1124.840575794,1124.944139515,103.56372100000044
1399,1124.949453763,1125.049122393,99.66862999999648
1400,1125.055544811,1125.213127005,157.58219400004236
1401,1125.218774932,1125.327717092,108.94215999996959
1402,1125.334584789,1125.521793702,187.20891299994946
1403,1125.527533733,1125.635290845,107.75711200017213
1404,1125.641550103,1125.754043846,112.49374299995907
1405,1125.760495955,1125.867968812,107.47285700017528
1406,1125.873255319,1125.981729705,108.474385999898
1407,1125.991716961,1126.133756425,142.03946399993583
1408,1126.139708258,1126.250866907,111.1586490001173
1409,1126.256061303,1126.441480391,185.4190879998896
1410,1126.447051429,1126.563879718,116.82828899984088
1411,1126.582869439,1126.747379418,164.5099790000586
1412,1126.753499561,1126.883415384,129.9158230001467
1413,1126.889459367,1127.052695958,163.23659099998622
1414,1127.059447423,1127.175390733,115.9433100001479
1415,1127.18124855,1127.30047036,119.2218099999991
1416,1127.307987156,1127.4621024,154.1152439999678
1417,1127.467212297,1127.574844331,107.63203399983468
1418,1127.579816242,1127.696840141,117.02389899983245
1419,1127.703309967,1127.815931422,112.62145499995313
1420,1127.823566587,1127.975196514,151.62992699993083
1421,1127.980665169,1128.105429635,124.7644659999878
1422,1128.112072328,1128.286089338,174.01700999994318
1423,1128.29264842,1128.418499984,125.85156399995867
1424,1128.425636635,1128.592485412,166.84877700004108
1425,1128.599328743,1128.721736009,122.40726600020935
1426,1128.728371103,1128.89519368,166.82257699994807
1427,1128.900448613,1129.013678724,113.23011100012081
1428,1129.019910168,1129.1288085,108.8983320000807
1429,1129.135824655,1129.242376218,106.55156299981172
1430,1129.248830352,1129.40633059,157.50023800001145
1431,1129.411803787,1129.542130893,130.32710599986785
1432,1129.546802933,1129.713158769,166.3558360000934
1433,1129.719848705,1129.859744221,139.89551600002414
1434,1129.867291586,1129.978639763,111.3481770000817
1435,1129.986412902,1130.098978447,112.56554500005223
1436,1130.107130262,1130.225268952,118.13869000002342
1437,1130.232106429,1130.430302826,198.19639699994696
1438,1130.436514941,1130.532911007,96.39606599989747
1439,1130.543993268,1130.66532061,121.32734200008599
1440,1130.67120807,1130.774046388,102.83831800006737
1441,1130.780529312,1130.945529418,165.0001059999795
1442,1130.952112705,1131.147040141,194.92743599994355
1443,1131.152996173,1131.250266872,97.27069900009155
1444,1131.257373703,1131.353928659,96.5549560000909
1445,1131.360062692,1131.457437023,97.37433100008275
1446,1131.463313621,1131.661690737,198.37711600007424
1447,1131.66994417,1131.769972834,100.02866400009225
1448,1131.775426276,1131.871464438,96.03816200001347
1449,1131.879575503,1131.981693863,102.11835999984942
1450,1131.987404856,1132.101667595,114.26273899996886
1451,1132.10949211,1132.227724518,118.23240800003987
1452,1132.233135822,1132.377137723,144.00190100013788
1453,1132.383596691,1132.496637811,113.04111999993438
1454,1132.502420208,1132.612085366,109.66515799987064
1455,1132.619318693,1132.786100451,166.7817580000701
1456,1132.793485771,1132.889453151,95.96738000004734
1457,1132.896446195,1132.995969345,99.52315000009548
1458,1133.002079467,1133.113089136,111.00966900016829
1459,1133.119428157,1133.217901252,98.4730950001449
1460,1133.225393797,1133.320742909,95.34911200012175
1461,1133.326102817,1133.502301566,176.19874899992283
1462,1133.507561412,1133.707927931,200.36651899999924
